F/MHz,dB (252a),deg (252a),dB (252b),deg (252b),dB (254a),deg (254a),dB (254b),deg (254b),dB (255a),deg (255a),dB (255b),deg (255b),dB (256b),deg (256b)
64.088176,-37.9190099370721,-162.500884644946,-34.4682180586218,-21.9519752046891,-30.6060713812223,-14.103912348522,-43.5808618620278,-77.8472181995193,-38.7516741595349,-46.7429418039455,-34.5447034484885,171.27040871053,-41.0059524896856,-43.4384623903605
64.288577,-37.6613481239048,-155.098045959667,-34.2226699037956,-25.6984487697824,-30.9739815183937,-14.8420596709888,-44.2541105978434,-73.956296381577,-40.6226392881494,-44.8293743172247,-34.1414841155312,-179.567988609507,-42.5207017683602,-40.1403216645292
64.488978,-37.3766497549368,-149.399379759294,-33.9836174572612,-24.4877960816068,-30.8870945961778,-16.5111368663692,-42.8089990510874,-79.9689251121576,-38.7509116898042,-44.5715471969073,-34.5931533724299,-177.217339510399,-40.962857988326,-53.1995718643006
64.689379,-37.2014696408266,-157.809266592988,-34.3752031584889,-27.4939701647455,-30.719359943685,-18.1824588702329,-42.1972163833712,-73.045320613745,-37.6627475353475,-49.5038654629892,-35.0380772854258,-176.44785311111,-40.8000554245468,-52.9702241949971
64.88978,-37.1308567954557,-149.725533307437,-33.5668961708568,-31.4394274049738,-31.0838308532342,-20.0832653663172,-40.9436540349062,-74.9387765034377,-38.2143348703263,-58.8405991097984,-34.5373445084842,-172.209679080996,-41.3977472989985,-61.3418394809633
65.09018,-37.7514984819098,-148.95027539026,-34.1529210430739,-31.7327069610677,-30.3892568178946,-20.4848533083488,-43.1353982066283,-81.3714400857684,-38.377106928443,-52.7043920312879,-34.1836933382218,-178.951366281672,-40.8647704848131,-62.3200299384945
65.290581,-36.2872687373292,-147.788899979482,-33.7484314911186,-32.4694413466532,-31.0105049687889,-23.4115327928775,-40.8236850122261,-82.0061849295122,-38.0468192249046,-50.2480458996181,-34.7823598884315,-170.106932985096,-39.0782255004828,-62.2287628062513
65.490982,-37.5877823474695,-144.914328806133,-34.6474120248086,-34.9314420313638,-30.5243880242607,-24.6529772658654,-42.3289465917622,-79.2151293280398,-37.1616942622935,-55.6567201400555,-34.6154133367712,-172.474299764948,-39.8990067091166,-62.1070430551422
65.691383,-35.3233126838502,-144.989017073827,-33.9253082331542,-34.7142453983001,-30.3364885031927,-24.6067910019422,-42.0177752132866,-77.7951408113537,-37.5416981759003,-59.4859919422271,-33.9582927784882,-168.104903813154,-39.5266961599666,-79.9391115008352
65.891784,-35.4458550824279,-144.59357051026,-33.8887062341125,-36.6504024025436,-30.6847115377041,-24.6936527129491,-39.9117516911961,-86.0739392280078,-38.0296459350663,-61.9582613372333,-33.9465965860234,-172.942836224105,-39.5503305362501,-74.3585955803456
66.092184,-35.0265009293518,-142.583897619245,-33.3462537461532,-35.0318549013474,-30.7248752933562,-27.5730231965269,-39.9351596616048,-87.9676257448781,-38.0215447732419,-65.9521147445941,-33.4094698121322,-167.816467025123,-39.9541460422908,-76.6554123987049
66.292585,-34.9742577217321,-143.046104235307,-33.7242107328257,-39.899413488646,-30.4141502845408,-28.6258592862446,-40.4521601545833,-84.8513957455726,-37.3491435050026,-54.5189104862144,-33.5677967917148,-167.461204971187,-38.1694964775169,-79.5181980638838
66.492986,-34.816257210498,-142.889621966706,-33.6594703311846,-38.6961668909701,-30.6096289923657,-24.9492458593151,-40.6299011823749,-87.8297489163971,-37.3239124216483,-65.1849068443588,-33.534661927365,-161.509583763967,-38.405267453262,-81.7594143738348
66.693387,-33.7774330275874,-146.231367030537,-33.8408405409859,-37.67221229329,-30.486144432179,-30.1552251433837,-38.7077264168878,-85.5978629399583,-36.345079257426,-64.8323216253833,-33.2369260085645,-166.28522800922,-38.1149539365595,-87.5313429065712
66.893788,-33.8533152242589,-139.250727113248,-33.6532181580665,-38.5208591030851,-30.6352624212473,-32.6792118490362,-41.6063464900234,-97.1179371678062,-36.2153751575244,-72.9672760542034,-33.1547972420707,-168.597583843718,-38.0552221922645,-82.2314613833164
67.094188,-33.4453778029791,-142.121726865011,-33.4751893625616,-41.786672430262,-30.3441625924941,-33.2987967583326,-38.2048120683106,-84.9587459325127,-35.9750407083591,-71.1396180687573,-33.4273139797149,-168.422126478842,-37.5601590945511,-90.2283672948318
67.294589,-33.4069003425136,-144.342672535064,-33.6429822058545,-42.167164769762,-30.6538849319895,-34.5021560665384,-39.7222029800931,-93.3029154429903,-35.3634371459116,-68.2721868875789,-32.6460456659602,-162.484290783155,-36.7922296169277,-87.6313371435952
67.49499,-33.3284928351246,-140.139688135482,-33.5098857376439,-47.4861015509124,-30.6700207071199,-34.0561853419871,-38.8355867178738,-89.8116807487648,-36.7337114607525,-71.743875762667,-32.7978731077092,-161.61295629883,-36.6421179818522,-88.4467812782967
67.695391,-33.2576544029334,-136.462724666587,-33.287031563635,-42.758335887753,-30.1373296262229,-34.8568578430683,-37.9481843871834,-94.8038150300964,-35.6197578073593,-70.8221097855802,-32.2295758059515,-163.307420848977,-36.4933744320062,-81.2611410017891
67.895792,-32.2911766017022,-140.881174007818,-33.1897846621401,-43.3260491389252,-30.3290290642742,-37.5569921268988,-37.8156061243201,-100.918854319393,-35.6936459564848,-73.1831573885908,-32.2557643345608,-161.397769102362,-36.7493921805642,-99.7512204957552
68.096192,-32.0810063014643,-143.409389713129,-34.1023947936966,-46.6669134217892,-30.5895441662532,-37.6572471307352,-37.8642471819254,-100.890666271651,-35.5938463358984,-83.4341431467731,-32.3433593472164,-160.31801188622,-36.7936178132829,-95.4105929699335
68.296593,-32.4103818330527,-143.142453242506,-33.5160563509383,-45.2663948876022,-30.6653348327126,-34.0476896345127,-37.67290213559,-102.644408410602,-35.3107776666379,-74.5512961808179,-31.8944615734677,-160.334586466242,-35.8053950281387,-94.4242788574115
68.496994,-32.4992785729526,-148.680185849985,-33.6085084584121,-47.6787848523334,-30.5258023071801,-37.5522425817758,-38.2579970481594,-97.8342440912782,-35.924340959414,-84.3522106609995,-31.7709354985592,-159.940800532378,-35.6117890401235,-100.882244638223
68.697395,-31.6260605419343,-143.132829440298,-33.5791649396522,-49.0730639519839,-30.8253179471724,-42.4583086729857,-38.4659088698782,-109.343682570513,-35.6069439889866,-81.5367170148461,-31.9547998963717,-160.717936477984,-35.1400249111235,-99.455815838059
68.897796,-31.6367712207654,-143.707347532716,-33.2307344681624,-49.8152226309213,-30.617753054722,-40.5266352961616,-37.4688869339952,-107.772843476987,-34.494897444275,-79.3020157043648,-31.7556572022313,-162.925871288746,-35.092017136956,-103.042297251892
69.098196,-31.4393047051561,-144.148128255863,-34.1002265144478,-52.947958738602,-30.7510274544505,-41.8185174796677,-38.0867143408265,-103.572999760094,-35.5556081073597,-79.7956419239001,-32.1969864188478,-163.807694139962,-35.1033853359594,-104.942686057236
69.298597,-31.5311372126089,-145.286986697466,-33.6010574221723,-55.3740076776643,-30.7128397767592,-40.247265140961,-36.8722158009555,-103.442073061401,-35.0035559843126,-85.9625948630205,-31.5293540833474,-160.870789875376,-34.8205679937031,-107.535920677371
69.498998,-31.1040759985973,-145.654686541307,-33.3278259149128,-54.7745420744809,-30.950738706851,-41.7838855208931,-36.2893573016351,-109.830753861014,-34.6897315755648,-91.7722036229362,-30.6885131339488,-159.281454728384,-34.755628041413,-112.181896897321
69.699399,-30.6842467752397,-147.865123239393,-33.5011214065484,-52.3634862127503,-30.9524217125562,-42.6199263073889,-37.404114511536,-105.549390301526,-35.1031173355045,-89.1660458744492,-30.5437610369178,-161.765665496901,-34.4380148602265,-109.966277133966
69.8998,-30.2241489457478,-148.391144195415,-33.4583720361575,-55.8777452345671,-30.4383386483663,-48.2108738522361,-37.3065295146932,-113.250694229735,-34.8258309681157,-87.7623059718238,-30.581023626353,-159.391829281583,-34.5043799477478,-115.272581301871
70.1002,-30.3220833142856,-148.735298899582,-33.0790820983601,-57.1170003164214,-30.2504883762065,-46.6665585378863,-36.391614216513,-109.886626828217,-34.1903726126387,-94.2748993286115,-30.4005173527789,-163.248715530333,-33.4504585379498,-118.91281562529
70.300601,-30.3914769378159,-148.301920468891,-33.9685577874886,-54.9260593784014,-30.8683137910477,-45.9013239027231,-36.829564529929,-114.379341197318,-34.1313760484644,-93.7676868530337,-30.5932926755648,-161.328255613361,-33.6296999926611,-117.258418115169
70.501002,-30.0857373361017,-151.958727518916,-33.5233373233412,-57.6679229209371,-31.1248402750973,-47.7080983359248,-36.7979422696634,-109.858539352363,-34.607410967691,-102.974714081816,-30.060004994251,-161.599543037282,-34.192194467322,-119.595758578518
70.701403,-30.146560203252,-150.47079532086,-33.2328402864983,-59.1374605395365,-30.940783022711,-49.5614224627978,-37.0048286366678,-119.242037091099,-35.3650889378687,-100.689359990137,-29.7201447834272,-160.373348544641,-33.9122241610014,-118.54768238659
70.901804,-30.0351623485919,-150.648389110146,-32.5230509087143,-60.6958673680647,-31.24301995418,-49.0220374321144,-36.0898502436452,-113.324177111003,-33.8810043424608,-99.2400495372165,-29.9451202267203,-161.717516458292,-33.331417500236,-118.373455019817
71.102204,-29.1545455363765,-153.546530178501,-33.763886815528,-60.9495157327125,-31.6073727227318,-51.6826920851411,-37.1156980472551,-121.756108349,-34.1083732973974,-98.0408707645174,-29.5731586120782,-159.329212442872,-33.1744569763041,-120.551295422544
71.302605,-29.6378750554773,-157.38128393899,-33.813911061353,-62.707622595403,-31.5961405147624,-47.8950471010409,-36.1231889487289,-120.990842709359,-34.2393148030056,-97.694554034306,-29.6076352794386,-162.041165662319,-32.8757481904724,-125.996277753331
71.503006,-29.3331988567176,-155.214692014721,-33.4974271924106,-65.3855561556398,-31.4476483690996,-55.037073655476,-36.0186004073396,-122.585346844541,-34.5062423747798,-104.054909701903,-29.82201978695,-162.134360672414,-33.0436990466816,-130.290746818011
71.703407,-29.0967277993821,-156.938353756288,-33.4464565331077,-66.1155464254441,-31.5763304217322,-51.7770472650446,-36.3911061926444,-121.162328853669,-33.765415014181,-107.581531907261,-29.6213629719042,-162.016147430247,-33.2696022591529,-126.22151630298
71.903808,-28.8189233209608,-157.413084494565,-33.3836697217422,-63.9463264643912,-31.6889988996444,-57.1593909094376,-36.5016299329843,-122.161790376807,-33.7960332620592,-111.760104039254,-29.3939529927403,-161.101193153142,-32.1323113105487,-129.088276395919
72.104208,-29.2211621350636,-160.700334003352,-33.4346827169888,-63.1486013375951,-32.1361535223919,-56.0950022584072,-36.4036079867981,-122.388541002759,-34.4797048534426,-112.253119755066,-29.1909222340277,-164.239194142254,-32.1062014340094,-131.697281998567
72.304609,-29.06577142701,-158.69230014862,-32.9533512474993,-68.0696653235431,-31.9253599273268,-53.6743108964817,-35.3534619459924,-125.140690889685,-34.4210318387508,-108.854441989222,-29.0344652516464,-164.832383096473,-32.264335304235,-135.009727303709
72.50501,-28.7323332724597,-159.261683354253,-33.282609372632,-67.9237551379071,-31.946069138485,-53.3120516873212,-36.0828944931759,-126.800766688465,-33.4154099134458,-112.020492011551,-29.1878956845225,-166.411923760793,-32.0649429476836,-139.147296910983
72.705411,-28.7870876930038,-159.569431464598,-33.4214836786178,-64.5078907337269,-32.0369372369255,-57.4411423238397,-36.0247457959383,-127.587213485125,-34.3163713797012,-114.662903794955,-28.8883151548938,-165.574513328181,-32.5741271481844,-139.40783118131
72.905812,-28.9006065973929,-161.587431048063,-33.0304303424082,-67.6062665815759,-32.8732775652359,-53.3939184371156,-36.6192360225397,-126.625874800191,-34.091386047122,-108.809409673348,-28.9996918614551,-164.635684620163,-32.3068805326,-140.487004735955
73.106212,-28.4814629334831,-162.651874281451,-33.1947332701299,-66.8139780012729,-32.8673082731621,-59.3108153460466,-36.163464156599,-128.167239821917,-34.2907872462607,-114.361464878698,-28.8359595033987,-164.930396012569,-32.7516331380658,-142.698682675907
73.306613,-28.9634771268721,-165.89331010387,-33.1089293097593,-69.2178830333362,-33.1223784502103,-60.0029156745881,-35.979104779837,-128.215234600088,-33.6786192628999,-119.932048641068,-28.8780815508139,-166.045860544334,-32.0027081024387,-146.515022961142
73.507014,-28.5103538539886,-164.969536252194,-33.4169592025548,-71.6586705837458,-32.8096835219786,-58.5196377573419,-36.055310768863,-132.179307343626,-34.195471280321,-121.58777818805,-28.9592439091099,-166.088767523107,-32.2928461394413,-143.113753298445
73.707415,-28.2399302724187,-165.668397393649,-33.2958775864858,-68.9659732480177,-32.8012036377417,-61.2628950927694,-36.3999210316816,-135.706563648008,-33.542699193482,-121.424834963854,-28.7518261608131,-166.289221571039,-32.0412932566808,-147.894752469104
73.907816,-28.3156663187476,-166.857132703622,-33.8261195115489,-70.6519374547061,-33.9018159634826,-59.9201685551465,-35.9137196623646,-132.782253028783,-33.5788164548633,-120.785725348383,-28.3458969985127,-167.508577166954,-32.1041066457608,-146.079737018293
74.108216,-28.1845729256264,-169.78979252754,-33.6612976981191,-72.3985229129576,-33.2426699763066,-57.7124735204994,-36.910343216379,-130.884311883727,-34.0163823965499,-120.347548064973,-28.5619841766742,-166.693340997558,-31.8594026490347,-147.834466445344
74.308617,-28.2312625287353,-168.063653031952,-33.1009526237016,-69.0400721838435,-33.108102645095,-58.320293374568,-36.0853454801318,-138.131786146198,-34.2315870805198,-127.030356349638,-28.6397976145105,-170.204251274545,-32.3133817431246,-150.894299597997
74.509018,-28.6222990696405,-169.592735574552,-33.0886375457108,-73.4294513837232,-34.1218009749161,-57.2333419928616,-36.1375822028843,-134.557697886079,-34.0803282666688,-130.696613116674,-28.4576703507766,-166.382077420427,-31.6397177813262,-151.234080561897
74.709419,-28.296396994254,-171.966692584334,-33.4110260784286,-75.4735070094885,-33.754104576341,-57.6444216507147,-36.4793020082423,-137.976697677843,-34.2910723959899,-128.811676509993,-28.5413691889103,-169.427725438936,-31.3974400146576,-155.226139804703
74.90982,-27.9076797360201,-171.593436344073,-33.8605056870828,-71.0442031027494,-34.0732589426188,-56.69882004319,-35.6754453227997,-134.783857496692,-33.7931930708344,-130.387539484396,-28.2206248567905,-169.668845242652,-31.8764891614507,-156.883427997699
75.11022,-28.4388144116352,-174.478877543474,-32.8649629956954,-74.1055488543462,-34.0849625958213,-59.6124400249218,-35.4892540457306,-134.987011597856,-34.1816393151176,-130.218648731399,-28.2121061506972,-168.314216715412,-32.0751080922691,-160.196774406607
75.310621,-28.4516563455557,-174.41254894418,-33.4975911027809,-73.1921317562009,-34.2373958323091,-56.2106137384459,-35.750794734579,-131.72946014868,-34.8660177729224,-132.375216015677,-28.5913309458086,-169.830060911533,-31.2292427659511,-158.133399297257
75.511022,-28.2391379541731,-173.486628058075,-33.4561163140545,-78.4418809223611,-33.8341530417835,-61.3892431885732,-36.5137592851933,-136.162026067575,-33.3422989235652,-131.011852307193,-28.3931492635885,-172.656390546199,-31.0028711749617,-161.364215525166
75.711423,-28.2906974071221,-177.323487432422,-32.4225033339015,-76.077599159152,-34.8922072280652,-61.2149179987374,-36.6506112130317,-139.776042032991,-33.8407007965565,-134.46827322137,-28.1409066941764,-170.040806604519,-31.7569867833698,-160.028985955207
75.911824,-28.4446576223639,179.891442433971,-32.631957108273,-72.7266481221882,-34.1561090206232,-59.0470925859519,-35.9917858212252,-132.489362823438,-34.9775629511938,-135.578447727383,-28.301185629517,-170.211023575891,-31.2441804384282,-164.98916707828
76.112224,-28.1400752623091,-177.540212555806,-32.8204091559726,-72.8004473597729,-34.6732856880349,-60.9383850295882,-35.5791557377371,-135.595770167442,-34.7468399980077,-137.236283880273,-28.1196860735665,-171.660764761996,-32.3632820443276,-163.390559001201
76.312625,-28.1414564943614,-179.75963506507,-33.0235677805503,-75.2389412926596,-34.2536906986237,-62.6214485336228,-36.3020349319552,-137.003250525373,-34.0284712012891,-136.243935709398,-27.9932156590212,-169.315852776324,-31.847263886283,-166.615828287596
76.513026,-28.4130015017018,178.776059381977,-33.1195506003779,-76.250959655938,-35.7125187280234,-54.5709126866485,-36.9222836918802,-137.373108419093,-34.7278926980658,-137.686485513893,-28.4781548746717,-172.364987876477,-31.5559166103372,-168.42591164321
76.713427,-28.2028881044631,178.221017244378,-32.6657726898273,-75.360526838857,-34.507987034005,-56.1744543371612,-36.4147528001021,-133.825652194905,-34.5708204441158,-137.379549197171,-28.0842954881755,-170.583123464166,-32.0112227870247,-172.644952751971
76.913828,-28.3473784150251,176.589612905384,-32.46911311687,-77.3492420900872,-34.8959584419271,-56.0334010596534,-36.0947685150216,-141.560755579135,-34.8014334073066,-134.789082807654,-28.205702455907,-173.15023559093,-32.0067169507644,-173.864997551163
77.114228,-28.3765154166748,176.530427368162,-32.1662187145247,-81.9655750382859,-34.7289708693687,-52.5985934116669,-36.06562361084,-129.676442347125,-34.8783303332425,-138.695213577862,-27.9730471253886,-171.566478387337,-32.2203260781178,-173.421664389521
77.314629,-28.4428031653107,172.885671368108,-31.750737897609,-75.0538252234678,-35.2651771966111,-58.44336067536,-36.5370292438654,-135.670490587228,-34.8083204878151,-135.049336527124,-28.0722218307024,-168.601519751772,-31.8380366453081,-173.727337875954
77.51503,-28.814570727473,177.070337052115,-31.5792095887242,-76.3811176671799,-34.618363551887,-51.2052240416091,-36.0800629648023,-136.460965822819,-34.7192832740491,-141.19063638666,-27.9781504472101,-170.02624336432,-32.7020773869103,-172.948831436206
77.715431,-28.8086829084039,173.380943069555,-31.7096723132256,-82.8378015565484,-35.0631010539224,-55.4914339658721,-36.7773750492398,-128.82598955618,-34.3918934111749,-135.679277555684,-28.6849044646699,-169.823440429502,-32.3745112080377,-173.840484737919
77.915832,-28.9177021644614,172.354263356725,-31.2678506299365,-83.3792895117553,-34.7563208954514,-49.5950109067997,-35.9303821274374,-136.10589964515,-35.1685264892405,-143.670238645319,-27.9246083791611,-168.016468852809,-32.1082909853673,-174.855533667314
78.116232,-28.9653446883215,170.607592350766,-31.3627777129242,-83.6031023096357,-34.1391644450209,-50.1106306454966,-36.1876672057631,-134.03426580284,-35.5062873295528,-143.06916902197,-28.0430886629845,-168.428701205073,-32.7199713576458,-173.417257977918
78.316633,-28.9518277586949,171.569526357464,-31.1243866329594,-83.889893870682,-34.8892754735331,-50.7226275803234,-35.9135879001324,-132.202548509734,-35.2520614452241,-140.586517838406,-27.9992468641688,-167.974531765935,-32.4989837334141,-178.672627405557
78.517034,-29.2706819209402,171.221563998472,-30.8817273349149,-85.2207954458877,-33.7797815490888,-51.3116887549779,-35.8812151414497,-130.464880107767,-34.8366525216861,-139.450619627361,-28.184778400147,-167.682504892606,-32.9067490483441,177.161586457583
78.717435,-29.2525709705229,170.787794722264,-31.0082381397209,-88.4956386057536,-34.6489756514137,-53.6054650470211,-36.0351688383606,-132.067571524089,-35.0400695846606,-138.60201739164,-28.054180758617,-168.258532476836,-32.7370605597011,-179.919919783315
78.917836,-29.5358729183674,169.904632532018,-30.7974386844335,-87.492523174546,-34.2574227536812,-52.3892923420933,-34.9806500344043,-131.597756713658,-35.8315919000883,-138.100643654064,-27.6234493630591,-167.928889049249,-32.7385980556703,176.022764743515
79.118236,-29.7510788063345,168.401523323961,-30.5669509522694,-89.4248780543235,-34.8479363720703,-47.72647370242,-35.8557321267213,-135.605369404215,-35.2839049313973,-138.15825474022,-28.1196410237898,-166.824350880837,-33.7128207460758,174.635077961469
79.318637,-29.9999204496392,169.841601714563,-30.103837561341,-89.3416217411981,-33.7037598967762,-48.8344299818734,-34.1317511488038,-132.492905137543,-36.2632992980966,-134.93990189396,-27.8128810315524,-167.106977843958,-33.389105694181,174.914187269155
79.519038,-30.1561932565992,169.367257261118,-29.9903955287405,-90.1747149143437,-34.1919425133134,-49.601582129897,-35.1795933153154,-130.353996595312,-35.1259771305396,-140.57269488917,-27.5873531223174,-165.207443857994,-33.7102542721545,174.992117620215
79.719439,-30.0790557199653,169.679899835273,-30.0177800778888,-89.9107616767467,-32.9166648858972,-51.4657344810195,-34.5073749782565,-125.142736634573,-35.4804143136617,-132.958915052449,-27.5440899219309,-163.718489158533,-34.1428163596604,173.377031841598
79.91984,-30.7025488104486,170.783482834417,-29.1624965674084,-92.164564382177,-33.2812014135604,-56.3400930448301,-34.1750811414321,-126.243335503302,-35.1976317126087,-133.489704434069,-27.4347316884271,-162.73469739237,-34.5212866828337,173.487293107875
80.12024,-30.6842901977567,168.14770352488,-29.1897472329824,-92.568820086187,-33.2263415603358,-51.8057444908596,-33.969256129996,-127.03570644245,-34.2686103318521,-137.405927480952,-27.2430803163007,-163.000441270736,-34.5726162561569,175.296134508488
80.320641,-30.9503348742642,171.171053040516,-28.640009163113,-94.584583564682,-33.1224053768983,-54.2129858277032,-33.0404367601204,-126.826611992098,-35.2750662389888,-131.924635664855,-27.2077601244489,-162.450772636799,-34.1886096602642,177.887424220983
80.521042,-30.9229954040863,170.94439733751,-28.967749824425,-97.2882178493119,-33.1693007476506,-55.1292963469625,-33.0453881561039,-128.77944555985,-34.3751350914162,-129.915510498616,-26.9233114171836,-161.874679567876,-35.6423117393763,173.877239920756
80.721443,-31.1697538925869,173.921964994281,-28.6381425530801,-99.3010434657702,-33.180104582137,-57.8443119777393,-32.5502754886917,-127.82354469192,-34.1305659780217,-135.04845180206,-26.8274092208031,-161.400282223585,-35.1052687037535,-179.544261954175
80.921844,-31.5028848206681,170.966558097876,-28.2372751658166,-100.776055078263,-33.1688909066485,-58.7657075899972,-32.1524688958676,-124.648010797842,-34.6997127078993,-133.400783605206,-26.4643563963418,-161.591985163161,-35.1227129655154,179.747643505617
81.122244,-31.5501246075645,173.306854996706,-28.0830456390806,-102.36006294899,-32.3646356700729,-60.0776987420933,-32.0924089012354,-128.938160265784,-34.4450503126394,-128.506185484633,-26.293491925802,-162.144293375489,-36.3091129292759,178.643564252437
81.322645,-31.7203646858728,176.930453048924,-27.6856639859158,-105.423697384284,-32.1001388414007,-60.6737742375448,-31.9053900120148,-127.331191599284,-34.4533798335992,-132.214992978369,-26.0498316826392,-158.275570436988,-35.8524616696415,-175.324638700962
81.523046,-32.0641531567853,179.569038108342,-27.8487023717648,-107.091949877034,-31.7718962436183,-63.1110162539225,-31.2220458532587,-130.461566891188,-33.5886395110559,-131.45892833334,-25.9745611178299,-160.634906004292,-36.1378863534045,-167.715992075823
81.723447,-32.1315078458796,-179.051428198701,-27.4287673918495,-111.128478476063,-32.1579723325325,-61.1736508939268,-30.798800198005,-128.29076627085,-34.345584732931,-130.707822245472,-25.5400411112718,-160.35507895946,-35.9795546870965,-165.518950807731
81.923848,-32.116109597232,-175.166594661526,-27.3259310181894,-110.736930732257,-31.8394321530657,-65.0539855436571,-30.6242730913859,-130.778596141039,-32.8154942959861,-129.745663147644,-25.3839732649673,-159.577445308118,-36.626335765893,-163.923649816258
82.124248,-32.6096159337424,-173.405770974296,-26.8789551204506,-114.347858070121,-31.2447154234381,-66.5090316891436,-30.3030632833105,-132.909171929864,-32.9767266100185,-129.721679448416,-25.2463878359288,-159.540422762309,-36.9053659439003,-163.96486781452
82.324649,-32.2407600112273,-171.946124681819,-27.2005440054102,-114.426986173907,-31.3891778627982,-67.2059067029585,-29.9436247520749,-132.880282435345,-32.9525416220003,-129.126825156712,-24.8401466087389,-159.424659753596,-36.5409885937463,-162.421990901553
82.52505,-32.0039854268456,-170.633589689896,-26.7125301085383,-116.477817240406,-31.4580265038432,-69.6581700279902,-29.6467356836216,-132.077534920979,-32.55576310387,-131.653701676505,-24.6366108343823,-160.604544234234,-35.9612146345676,-159.006150485995
82.725451,-31.9732586030957,-166.276920408978,-26.3496486236693,-119.313992941671,-31.5559722312475,-72.4525192206563,-29.4201011401013,-134.246334260266,-32.1109188329183,-129.758095669364,-24.5518578320215,-159.274978222402,-35.52479204623,-153.413377799128
82.925852,-31.7679912676708,-162.507474496868,-26.0714692815228,-121.690512551343,-30.8552809493549,-76.19981576171,-28.90914647106,-138.820006058251,-31.6247723992703,-130.455252648749,-24.0576981085542,-160.089061639027,-35.2052897986828,-147.740814995639
83.126253,-31.6157348456756,-162.214698485016,-25.9357215419991,-124.889808399864,-30.8453772378134,-77.8904865045022,-28.1947875543431,-137.043685400674,-31.266689796045,-133.658483771261,-23.7362628607582,-160.62602661477,-34.7894326315737,-144.984263233013
83.326653,-31.1529271976719,-158.454183504795,-25.9766193984062,-125.909942438382,-30.7336217885857,-81.71367588646,-28.7031334553712,-139.14959251434,-31.1545634584133,-130.527597511933,-23.5222805686473,-160.890749640321,-34.2250903595817,-142.54785597515
83.527054,-30.9853349490787,-155.074848985838,-25.8319429658098,-128.129395481755,-30.6299897406217,-81.1664115907209,-28.1136740720669,-141.21019769128,-30.6563985956117,-134.561534794148,-23.2049831471451,-162.923372114562,-34.1278564760724,-142.112272314852
83.727455,-30.6394908947295,-154.969950236308,-25.4668729786356,-131.639930038947,-30.5430332031799,-88.0768519347848,-27.8248796540188,-143.20709261182,-30.6778552219919,-135.1160990343,-23.1753995572699,-164.279267125616,-32.5638615532745,-140.155742904902
83.927856,-30.2125942953136,-151.928848934556,-25.5123947382089,-133.484565415842,-30.0497695410031,-89.4826896480449,-27.6385333121971,-145.110997794186,-30.1042757671702,-133.224957310644,-22.911919235954,-164.302981192606,-32.5449663196537,-138.741287594859
84.128257,-29.3248854352808,-153.047654293711,-25.1361393463668,-135.408410146878,-30.4391241009212,-91.5597553815134,-27.7158591686996,-145.643309578429,-29.8485587791065,-136.202500924662,-22.6835537203911,-165.083944787175,-31.4787937885115,-134.930409244044
84.328657,-28.7567499945139,-151.349193773663,-25.1178793571482,-137.624407257855,-30.3898806038647,-95.7581289388519,-27.4125971352922,-147.278414655427,-29.5068306645485,-135.949331866296,-22.4954990807598,-165.715986152742,-30.7954707300402,-138.824824291919
84.529058,-28.4613605117083,-150.647875611747,-25.0054513489438,-139.574056908209,-29.933040002638,-98.8069488332717,-27.072420946727,-147.628345241077,-29.0829534484487,-134.83338591108,-22.0083387349926,-166.860319379262,-30.48922363105,-138.064284816964
84.729459,-28.1670131003848,-147.511542001881,-24.7746817038133,-143.202116403801,-29.9745190599111,-101.59719696931,-26.7171661828122,-150.160657216264,-28.8366512731493,-138.45418445442,-21.9752667550984,-167.67703632628,-29.6266076765233,-138.114044633886
84.92986,-27.6416080094958,-148.732181483056,-24.657747655433,-145.421998691428,-29.7211640298482,-106.665108853813,-26.3869812258984,-151.540344720702,-28.5847238603611,-140.217414082312,-21.8004559466963,-168.771379834739,-29.4437204879094,-139.318066033372
85.130261,-26.8871742415746,-148.126020737981,-24.5673441243753,-147.945932386818,-29.5381176350062,-109.127117579894,-26.337457704392,-153.333249321747,-28.3455040071316,-141.071894705011,-21.4956842372921,-169.280914576184,-28.5263830632345,-138.916477218607
85.330661,-26.6235237728044,-149.29460878993,-24.36176710724,-149.896574303824,-29.5449103428973,-107.500305296039,-26.1373034654388,-155.60202066863,-27.8723587710316,-141.677495764214,-21.2347265930434,-172.607608161603,-28.0624183855367,-140.168484848279
85.531062,-26.0106139712651,-149.462268879634,-24.4082277924777,-152.39704602456,-29.2844353227438,-114.720854667105,-26.0298488172133,-158.905700847833,-27.5316396051517,-143.408619867254,-21.0612100587426,-173.210897025299,-27.3552121651389,-141.199708700216
85.731463,-25.4965142011799,-150.005576449736,-23.8889528638889,-154.363263195621,-29.4237637965608,-116.808844093233,-25.8247351671203,-159.216286433553,-27.4126354541108,-143.116493667741,-20.9568920032262,-173.954287715691,-26.6432833469886,-143.101643258086
85.931864,-25.1512743730633,-150.302712903587,-24.075563298333,-157.475049875183,-29.4510988301654,-119.254063188181,-25.5587263066195,-160.299049873477,-27.1456549398039,-143.842656755273,-20.8440238312538,-174.928289378665,-26.191912722764,-144.095503339931
86.132265,-24.7282027394331,-150.921770186854,-24.0928658218594,-159.91454107073,-28.8449457514179,-123.706898007452,-25.4968157193282,-163.352756422019,-26.9753349118401,-147.639983832114,-20.6341203027043,-177.54741442947,-25.9927048522854,-145.142284486037
